P18089,P18825,P25100,P35368,P35348,P13945,O95136,Q9H228,Q99500,Q15391,P51582,Q15077,P41231,P30550,P28336,P32247,P32302,P51685,P51684,P51679,P25106,P32246,P49682,P51677,P49286,P48039,P49019,Q9BXC0,Q8TDS4,O95838,P48546,P47871,O00222,Q15303,Q14833
0.003294779,1.496011701,-0.421426197,-0.581808395,0.1485022,-0.210534204,-0.419281067,-1.750630266,0.322598323,0.002639133,0.193134451,-2.128105469,-0.028343516,-0.061876063,-0.028720301,-0.168466401,-0.022447138,0.001197001,0.998813897,-0.008499417,-0.049412493,0.020931836,0.01802574,0.002372405,0.234895691,-0.344954745,0.051008641,-0.002772204,1.686681449,-0.019935613,-0.105231372,-0.282069417,0.091337802,0.6812761,0.725726347
0.393970901,-0.657751455,-0.220443194,-2.290435218,-3.427854366,-0.257263868,0.334748213,0.861250437,2.706102325,0.040486139,0.177262707,0.700501039,-0.40735482,-0.061933599,-0.006373327,0.788002452,-0.036921946,-0.008179695,0.614843064,-0.032064053,-0.001581834,0.005282582,0.005992592,-0.007347949,0.730393534,2.966769398,-0.029006344,-0.033039516,0.039515703,-0.01991331,0.008443645,-0.004999688,-0.050622444,-0.113841111,-0.014419406
-0.335423955,-2.205857871,-0.507102002,0.566932671,-0.074146419,0.273320796,-0.31911633,0.536323315,-1.44425643,0.042566852,0.163238574,0.046828043,0.153621315,0,-1.157469221,1.336073767,-0.033873295,-0.000799071,-0.329897732,-0.019589352,-0.003484265,0.078663621,-0.012832154,-0.000790601,-0.593088915,-1.824125137,-0.037774485,-0.002089802,-1.175988087,0,-0.00244273,0.000521342,0.273529205,1.298911801,-1.008974774
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.256145743,0.568902304,-0.003406189,0.422507442,0.803461186,-0.10908626,0.001512922,-0.26371932,0.692015609,0.004420182,0.189701373,-0.100458327,0.675132649,-0.061781234,-0.028669752,-0.014720021,-0.113478428,-0.19856916,-0.10562376,-0.114022442,-0.185507409,-0.005744938,0.111532379,-0.233824825,-0.131032065,-0.52247038,-0.198638103,-0.025257047,-0.183546298,-0.019932468,-0.105214248,0.00790597,-0.006433404,-0.118177216,-1.551338946
0.098104492,1.04620891,0.458494912,-1.483589578,-1.512834507,0.232824138,-0.034811112,0.552622231,-0.140622322,0.118906763,0.01028228,0.721398426,0.036815801,-0.08821756,-0.139713523,0.471907833,0.021882529,0.007402319,-0.017772571,0.012772859,0.001361735,-0.009195375,-0.009840562,-0.00028189,0.190453896,-1.292290278,0.005629413,-0.012105495,-0.23696502,-0.019910529,-0.000657049,7.37E-06,0,-0.19935581,-0.452802864
0.04700302,1.02223023,-2.301892701,-0.775351228,-2.14619536,0.109504437,-0.19723234,0,0.196476118,0,0,0,0.076279974,0,-0.00618734,1.336028212,0,0.018695764,-0.116824018,-0.06363995,0.006669361,0.193203374,-0.034511627,0.000154856,0.135230296,-7.473827967,-0.306045363,0,0.027432542,0,0,-0.008636116,0,0,-0.205688546
0.03926866,-0.803711701,0.791891548,-0.73654813,-0.929213381,-0.178822443,0.677773217,-0.03106856,-0.39018291,-0.045017659,0.298275172,-0.269751119,0.22438583,-0.061912527,-0.028740768,0.304147784,-0.024100142,0.005850884,0.677228045,0.028776023,-0.041112258,-0.006689122,0.008556137,0.004213299,-0.458798879,-7.784429864,-0.040884151,-0.033076864,0.251485628,-0.019932497,-0.10521441,0.004705245,-0.0611802,-0.113864133,0.155915773
-0.088304503,-0.067049022,-1.485353357,-1.156590737,-1.113838722,-0.257378563,-0.198435901,0.097474513,0.330558156,-0.073481136,0.013797202,-0.09182008,0.075235747,-0.098574958,0.138564578,0.093595112,-0.023643102,0.008753027,-0.642642097,0.010781968,-0.001576056,0.017969157,0.018082019,-0.002773351,0.193987271,2.105172674,-0.010661636,-0.033104899,0.197013559,0,0,0.001556226,0.064939725,-0.019281559,0.073093201
-0.361365343,-0.958637735,0.030085913,0.409527133,-0.188130422,0.19664934,0.199449447,0.09141984,0.100872295,0.037953351,0.669452361,-0.480991992,0.495280071,0.036711663,0.313727418,0.048788426,0.090030933,0.00261551,0.338176774,0.023122144,0.028226903,0.087589756,0.004848393,-7.13E-05,-0.325662489,0.189683301,-0.171118234,0.032195203,0.196423127,-0.019920331,-0.02756515,-0.003463648,0.091241255,1.853448202,-0.131732766
0.192697461,0.076550466,-1.689553221,-1.729904617,-0.820799817,-0.45878367,0.259934632,0.1592975,-0.921060313,-0.076414611,0.205153329,0.026014553,0.120759144,0.950504161,1.845189912,-0.918168805,0.039610256,-0.029754503,0.107740005,-0.030384566,-0.00914576,0.092950898,-0.006659614,-0.003186044,-0.030972043,1.78005147,-0.139464417,-0.621458116,0.703574469,-0.01993012,-0.070740456,0.003209996,-0.024321723,-0.13131029,0.318577661
0.111053838,-1.908835797,-1.475097364,-1.428479443,-1.353728702,-0.109089923,-0.136157322,-0.263687676,-0.259786527,-0.031807201,-0.247660035,-0.261882597,-0.197510075,-0.061890177,-0.028728566,-0.200196774,-0.113495821,-0.19859945,-0.924221915,-0.114039799,-0.185535713,-0.013379929,-0.601579959,-0.233860525,-0.131032065,-0.52247038,-0.11810178,-0.025260992,0.499236897,-0.019935613,-0.105231372,-0.282069417,0.156336571,0.278820438,-0.997732199
0.184383667,-1.834748108,-0.48219567,-1.58451001,-1.109569309,0.368645177,0.25975424,-0.105743634,-1.678161386,-0.041399784,-0.076612029,-0.149501794,0.121938129,-0.061845367,-0.006333535,0.135245819,-0.022056115,-0.001873495,-0.289617734,0.007879513,0.006239628,0.02747079,0.021061571,0.002281916,-0.530025658,0.348063727,0.02834865,-0.033104862,0.203244071,-0.019915165,-0.012127188,-0.000257229,-0.050659713,-0.098782829,-0.375666716
0.215735733,-1.802521733,0.49512555,-0.306070675,-0.274102196,-0.030516565,-0.001998499,0.084468061,-0.233064821,0.047575566,0.205531701,-0.393185209,0.108573341,0.036702817,-0.167327823,0.291925937,0.058649733,-0.015787674,0.180745572,-0.050530319,-0.03902925,-0.07621985,-0.008077012,0.000233081,0.126202634,2.212672375,-0.19245608,-0.589226148,-0.32046361,-0.019932469,-0.105214252,0.005421811,-0.129740952,-0.775762642,0.109580745
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.052922707,-1.044531742,-0.09462918,-1.306512676,-1.170474373,-0.199506669,-0.022612117,0.552628295,0.189509669,0.118906763,0.01028228,0.721398426,0.036815801,-0.088206664,-0.139698609,-0.347980639,0.021915312,0.007414755,-0.656634311,0.012786538,0.001364444,-0.009214946,-0.009859702,0.000595934,0.396094295,3.896005627,0.005629413,-0.012105495,-0.23696502,-0.019910946,-0.000657032,0.001363041,0,-0.199310121,0.241269752
-0.605115789,-2.11759968,1.14799618,0.422520348,0.803485093,-0.109089574,0.001512236,-0.263698286,0.473720604,-0.03181159,-0.206333246,0.089260452,-0.521422245,-0.061781234,-0.028669752,-0.014720021,-0.113482976,-0.198577084,0.00134199,-0.114026956,-0.185514811,-0.005745245,-0.270183125,-0.233834162,-0.131032065,-0.52247038,-0.19862762,-0.025255427,-0.31492711,-0.019932468,-0.105214248,0.00790597,0.091342844,0.294332332,-1.335969509
0.39839265,0.798925523,-1.747773501,-1.22639435,-2.480498028,-0.811318261,0.054485896,0.751129653,0.124186122,0.012869461,-0.030986214,0.102418705,0.068551925,-0.088225837,-0.139724852,0.59687355,0.021915205,0.007414635,-0.682285312,-0.005430981,-0.010387646,-0.00291868,0.013637389,-0.005998193,-0.107878248,-0.447218251,-0.20218643,-0.000464762,-0.237017328,-0.019912398,-0.00065699,-0.006585345,0.083040916,-0.053563396,0.214885665
0.047002884,1.0222149,0.721269122,-0.313258805,1.133761767,0.163110083,-0.197233608,0,-0.222988263,0,0,0,0.076279974,0,-0.00618888,1.46099783,0,0.018695681,-0.116823302,-0.063639605,0.006669314,0.193202425,-0.004722342,0.002271976,0.06421534,1.448294312,-0.306045363,0,0.027432542,0,0,-0.008636116,0,0,0.182423587
0.468711946,0.272993974,-2.307984194,0.177162518,-0.196887989,0.352921532,0.070798679,-0.119614995,0.15882388,-0.041426381,-0.13897912,-0.261854496,-0.197482913,-0.061905154,-0.02873659,-0.303424308,-0.024100648,-0.001816007,0.771593261,-0.005920221,0.017389782,-0.046413617,-0.000750554,-0.000858947,0.639932324,5.136396655,0.078239779,-0.033122815,-0.431787614,-0.019932462,-0.105214219,0.001018502,-0.061215353,-0.19808112,-0.139922785
0.253585288,2.972722726,2.832198821,3.563804564,0.284420539,-0.824697972,-0.174448413,0.303366597,0.600083293,-0.056698038,-0.023998098,0.132835323,-0.196300263,0.109980628,-0.205737845,1.249450764,-0.037691494,-0.019843092,-0.322382611,0.026367277,-0.013207585,-0.023292807,-0.043617927,-0.003472698,0.62326487,-0.95589975,-0.012301544,-0.033094895,0.189027614,-0.019922259,0.027912715,-0.008569948,-0.0021284,-0.107547998,-0.470153152
1.268415091,2.825438909,1.130092484,1.148145221,0.843956026,0.099627713,-0.187529898,0.995614039,-0.754486661,-0.041451325,-0.313440591,-0.541156055,-0.702825189,0.036710439,0.313718251,-0.103059589,0.090009894,0.022989738,-0.169424804,0.027103949,0.028220133,0.101032335,-0.012503333,0.001096134,0.301125562,-0.998752273,-0.171210421,-0.033135638,-1.865542416,-0.019920394,-0.027565245,0.005673241,0.091240534,1.588686085,-0.850865541
0.021825122,-1.528393891,-0.942541568,-0.867006713,-1.636046929,-0.35711482,0.277704929,0.159283611,0.372693467,-0.075627794,0.205163127,0.026014487,0.120762659,0.950408783,-0.134362793,-0.316772789,0.039615998,-0.031813329,-0.169891446,-0.030390916,-0.009146862,-0.002026725,0.013551021,0.009054506,0.129550183,3.016018717,-0.13946016,-0.485493448,0.703558781,-0.01993012,-0.070740456,0.003209996,-0.024325796,-0.131330047,0.446372808
-0.830366234,-0.545958873,-1.143611323,-0.518897946,-0.99390036,0.649224761,0.230587762,0.956953718,0.651904017,-0.072895629,0.055353179,-0.320017147,0.200674151,-0.061845367,-0.006333535,0.135245819,0.047913584,-0.040853979,-0.154924249,-0.019678552,-0.01059748,-0.088528967,-0.074817097,-0.001663545,-0.530025658,0.348063727,0.043669083,-0.033048987,0.120601274,-0.01991477,-0.012127002,0.002738774,-0.032583672,0.155196855,-0.23882002
0.002989474,1.887241164,1.014892224,1.329130299,3.541875104,0.453556697,-0.042485084,-0.196807494,-0.12201206,0.019351228,0.183535421,0.88080046,0.004892787,0.127019859,-0.055499676,-0.194359681,-0.008022895,0,0.041827988,0.036512041,-0.000216282,0.012651626,0.015365418,-0.001665495,-0.331260631,2.672890331,0.050853823,0.016426058,0.087255409,0,0,-0.007368164,0,-0.319241782,-0.986901355
-0.519794851,-1.047483089,0.258486687,-1.477606429,-0.316614448,-0.237432994,0.094386767,0.519989816,0.248925005,0.019351228,0.183535421,0.88080046,0.004892787,0.126974924,-0.055484189,-0.027459908,-0.008004017,0,-0.018740117,0,0,0.007229717,-0.000669231,0.002905594,0.328414639,0.829618322,0.050750836,0.01638999,0,0,0,0.00595506,0,-0.058250655,-0.162001615
0,0,-1.012638023,-1.127435532,-1.114053352,-0.00161755,0.100814742,1.821436302,-0.251747705,0.069897667,-0.185358213,-0.33242733,-0.233939525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100252992,0.352318942,-0.292219793
-0.227843587,-0.717329987,0.169021677,0.140633921,-0.292063948,-0.207209004,-0.208658428,-0.113524523,-0.4467986,0.042593263,-0.100157127,0.272441017,-0.114850462,-0.034070738,0,0.166633439,-0.026420299,-0.0162882,0.517377442,0.091438759,-0.000728919,-0.002986904,-0.008235609,-0.00032188,-0.658393576,-1.205817368,0,-0.065217176,-0.073924948,0,0.00262246,-0.000700391,0.100342317,-0.099135577,-0.028187087
0.320340099,0.609879564,2.486148698,1.735907469,1.637938867,0.028055325,-0.189718276,0,1.510704815,0.042631118,-0.100228817,-1.017951189,-0.230509719,-0.033916645,0,0,0,0,0.069420426,0.118290071,0,-0.019515997,-0.013100993,-0.00208618,0,0,0,-0.06516206,0,0,0,-0.001920996,0,0,-3.357928903
0.023041089,-0.717351418,-0.385378685,-0.812610759,-1.719475689,0.76795077,0.03822978,1.220310258,3.150781202,0.042630894,-0.100228388,-1.017946128,-0.114930823,-0.034091928,0,0.420929912,-0.026420694,-0.016288507,0.517385827,0.219227002,-0.000728974,-0.002237395,0.121839709,-0.000379245,-0.696335546,-0.773689123,0,-0.065328132,-0.485182892,0,0.002625243,-0.002958687,-1.043649363,-0.099252794,-0.028260714
-0.897873962,-0.21235844,0,0,0,0.217504253,0.029513333,0,1.358803184,0.004781835,-0.533333436,0.158167904,-0.110001782,0,0,0,-0.653181907,0,0,0,0,0,-0.000203042,0.001301641,-0.859371082,2.479601543,0,0,0.099264505,0,0,0,0,0,0.027141756
0.347144598,1.987268234,-1.016632772,-0.165420673,0.497585341,-0.083899784,0.006452969,-0.926823432,0.735201567,-0.005240169,-0.261164622,-0.304828046,0.109070599,0.12514601,-0.726156042,0.580905484,-0.032000088,0,0.124135807,0.027066079,-0.005181474,0.018909228,-0.023526114,-0.0038674,0.079967881,-1.290216923,-0.032650192,0,0.403465655,0,-0.006705905,0.014662927,0,0.040937702,-0.985169003
0.609405326,0.204133972,0.115183724,0.553570749,0.280083798,-0.052312039,0.326164913,0.144823534,-0.625784454,-0.012929816,0.150197103,-0.535455272,0.163415622,-0.220423206,0.162433792,2.09856407,0.03221126,-0.010045059,0.446181342,-0.022649411,0.029255824,-0.006258524,0.024260116,-0.000612947,-0.134751959,-1.875432527,0.018212228,-0.343963853,-0.187102012,-0.006769528,0.003663007,0.003209652,-0.043104405,-0.486555553,-0.023794826
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.545193321,-0.12309004,0.730217837,0.741220493,-0.140482281,-0.091440683,0.400986509,1.579651144,-1.008212267,-0.041431606,-0.247660549,-0.261883065,-0.197510515,0.086869046,0.115024413,1.741837598,0.008920799,-0.090896327,-0.775685416,-0.011788603,-0.09617389,-0.006097271,-0.339347142,0.004746998,0.511893569,1.640981916,0.078255722,-0.033129991,0.844456034,-0.019932467,-0.105214246,0.005207338,-0.05448248,0.510017263,3.167022969
-0.548192588,-3.436345119,-0.772481987,-1.219849027,-1.345292405,-0.277515722,-0.208703869,-0.113547767,0.752698985,0.042593263,-0.100157127,0.272441017,-0.114850462,-0.034070738,0,0.166633439,-0.026421801,-0.016289363,0.809480805,0.091444856,-0.000729124,-0.00298786,-0.040204298,2.89E-05,-0.658371536,0.599973211,0,0,-0.012713936,0,0.00262246,-0.000700391,0.100342317,-0.099135577,-0.028187087
0.002843101,-0.069722101,0.07575553,0.383589186,0.351232007,-0.056581454,0.171154526,-0.05989236,1.645995087,0,0,0,0.208657639,0.178111838,0.050558689,-0.310965849,0.004317418,-0.000962352,-1.018624934,-0.009367383,0.004783374,-0.00799191,-0.000509938,0.002578197,0,0,0,0,0.049290524,0,0.00667085,0.001824785,0,0.49980025,-0.378455678
-0.056306117,-0.228641085,1.089507436,-0.147198189,-1.908825587,0.29286858,-0.238978565,-0.156132211,0.307096377,-0.020291532,0,0,0,0.026298981,-0.020948,-1.271261464,-0.022607028,-0.001344106,0.115068645,0.009079751,0.000180317,-0.027234939,-0.007573958,-0.000934848,-0.321204222,-0.480826523,-0.015403135,0,-1.013702777,0,-0.004660225,-0.00779299,0.018081439,0.164972262,-0.159915329
-0.25088887,0,-1.733895438,-0.852613391,-0.640590996,0,0,0,-0.29103667,0,0,0,0,0,0,-0.254105747,-0.044989447,0,1.102334174,0,0,0.007238753,-0.1854332,0,0,0,0,0,-0.06095838,0,0,0,0,0,0.42570546
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021863943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.02872312,-0.154908737,-0.159929389,-0.191160355,0.235600031,0.041170721,-0.017657254,0.226163861,-0.19402805,0.016197123,0.007978021,0.164851531,-0.200100749,-0.061890177,-0.028728566,-0.200196774,-0.030268157,-0.198565988,0.0772711,-0.114020619,-0.185504444,-0.013376534,0.042395478,-0.233821088,-0.131032065,-0.52247038,0.218973119,-0.02525088,-0.065698808,-0.019935613,-0.105231372,-0.282069417,-0.00643142,-0.118143107,0.501777437
0.040313016,0.076627707,0.15337066,1.01081352,-1.342431157,-0.090621599,-0.159312028,-0.27258728,0.72500775,0.052097236,-0.064586388,-0.027896827,0.132288069,0,0,0.533023797,-0.046555912,0.002068347,-0.000158491,0.069657913,0.002539976,-0.030564218,0.034303238,0.021638714,-0.384930184,-1.4518071,0.117431554,-0.010807498,0.855747842,0.037926075,0,-0.011718631,0.146815816,-0.095183837,0.089486018
-0.193555063,-0.860393093,-0.281360974,0.294131487,1.464282785,-0.752740183,0.466745866,-0.514603703,-0.479423276,-0.11543881,-0.076616037,-0.149511428,0.054092741,-0.08814008,-0.139607482,0.032139867,0.009699203,-0.000529006,-0.536813366,-0.007432877,0.007235548,0.033424856,-0.00430902,0.001565591,-0.530007865,0.100070491,-0.122374219,-0.033105886,-0.096167038,-0.019913133,-0.007457297,0.00226048,-0.050624075,-0.10250965,0.107361032
0.32418445,-0.255413615,-0.439244157,-0.279172345,-0.375653381,-0.250934331,0.1004385,-0.073760329,2.275710553,-0.053160377,0.096341807,0.275713807,-0.064386471,0,0,-0.684726152,-0.033556763,0,0.376606929,0.155543161,0.00285531,0.016613318,0.089165478,-0.009872562,0.008522352,-1.264810712,0,0.016202936,-0.423193931,0,-0.004870858,0.008294601,-0.067081258,0.16497408,-0.144311351
0.575093077,-0.700629101,-2.248210681,-0.56071121,-3.551681418,-0.542257516,-0.192599854,-0.227072757,-1.304958751,0,-0.045594503,0,-0.373431555,0,0,-0.496966782,0,0,-0.332486959,0.141830879,0.009793604,0.016612874,-0.022187947,0.020900392,0.008522352,-1.264810712,0,0,-0.362041596,0,-0.004877257,0.01214453,-0.085207869,0,-0.570124005
-0.082842178,0.014456091,-0.192978491,0.236132184,1.074333047,-0.706209617,0.12583023,0.226125258,-0.433398031,-0.053160377,0.096341807,0.275713807,-0.064386471,0,0,-0.684726152,-0.033557452,0,0.429564877,0.155546585,0.00925724,0.016613615,0.089167259,-0.009872745,0.008522352,-1.264810712,0,0.016202936,-0.423193931,0,-0.004870858,0.008294601,-0.067081258,0.16497408,-0.144311351
0.355153063,2.750705725,1.006551522,0.346562654,0.35181933,-0.367106306,0.115791216,0.74672173,-0.391967478,-0.021668694,-0.130009144,0.343009457,-0.102949809,0.018949917,0.335263302,0.096709739,0.0037581,0.007838274,-0.170137825,0.084867761,-0.000435737,-0.004056241,0.00290549,0.001601338,-0.016859279,0.126742018,-0.045351992,-0.027513701,1.654907768,0,-0.00321721,0.001888155,-0.003967317,-0.062337146,0.255099225
0.173337968,0.533687662,0.087700157,1.212713921,0.523012402,0.596828855,-0.400180313,0.322677844,-0.303407587,0.021956109,0.225757859,0.489296557,0.027381516,0.051355588,-0.020948629,-0.824511985,0.038228623,-0.001345351,-0.597647721,-0.051272567,-0.000778177,-0.011779855,-0.007116932,0.00221185,-0.468742164,-0.013492771,0.150828731,0,0.746639841,0,-0.004652427,-0.002333891,0,0,-0.188391298
-0.250891936,-2.010922538,-1.195922516,-0.878790482,0.168931979,0.825397579,0,0,0,0,0,0,0,0,0,-0.945142336,0,0,0.145597274,0,0,0,0,0,0,0,0,0,-0.06095838,0,0,0.00288449,0.018077182,0.16493191,0
0.436672138,-0.641439223,0.557304817,-1.989214602,-1.512308904,0.400274587,0,0,0,0,0,0,0,0,0,0.276885817,0,0,-0.14368672,0.19294242,0,-0.000492403,0,0.006694899,-0.385668163,2.07337913,0,0,0,0,0,0.000367177,0,0,0.19920498
0.313549189,0.43019265,-0.536361279,-2.395789999,-1.494369315,-0.04655821,-0.222299475,-0.396818069,0.847406218,0.05216123,-0.064686246,-0.027978866,-0.190903045,0,0,1.032236787,-0.046593693,0.002069734,-0.457226686,0.211552808,-0.000342314,0.00815219,0.045249321,0.007207873,0.044363953,-1.451804297,0.117384245,-0.010803511,0.313746022,0.037924905,-0.004882854,4.92E-05,0.06169651,-0.095243918,-0.617672378
0,0,0,-1.306011838,-0.608614926,-0.299582195,0.197550535,0,-1.373703946,0.042599617,-0.100169274,0.272481324,-0.230373782,0,0,0,0,0,0.719889522,0,0,0,-0.013107889,0,0,0,0,0,0,0,0,0,0,0,0
-0.187048925,-0.922346385,1.252588291,2.627803021,0.550309744,3.01462258,0.164842338,-0.614130236,-0.579725475,-0.11543881,-0.076616037,-0.149511428,0.054092741,-0.061857465,-0.160542269,0.032136282,0.04792875,-0.000529059,0.71664007,-0.015633382,0.004294694,0.00864,0.006569702,0.000473159,-0.530025658,0.348063727,-0.122316504,-0.03308892,0.036506679,-0.01991289,-0.008114137,0.009506458,-0.050656475,-0.102573193,0.26150156
0.07370436,-0.782710415,1.084852086,2.134087423,0.770793282,0.079570031,0.106239418,-0.113498239,0.06002993,0,0,0,0,0,0,-0.575056816,0.018555864,-0.016279621,0.160148116,0.013188702,-0.000957637,-0.040309241,0.019159634,0.004658155,0.341577695,-0.977185945,0,0,0.147566421,0,0,0.000758111,0.203624681,-0.099254188,-0.949177406
-0.655093093,-3.147199346,-3.038781522,-4.324721532,-3.957206997,0.720558148,0.126310211,-0.241924999,0.910421549,-0.088190659,-0.02400442,0.13287853,-0.264232283,0.109942311,-0.205670241,0.404325202,0.000277445,0.019145946,-0.410381506,0.049307137,0.00246267,-0.005625868,0.025588228,-0.0014369,0.193978784,-0.955888445,0.128623112,-0.033092787,0.029795246,0.129815193,0.062280796,0.004778746,-0.002128412,-0.107562057,-0.603421115
0.252919135,1.146955739,-2.8583823,-1.665685427,-0.804529985,-0.195500315,0.176767587,-0.372917621,-0.310445423,0.022249685,0.222865033,0.700476989,0.104661775,0.109982587,-0.205741316,1.462051888,-0.023631676,-0.007673981,-0.115474366,-0.01479347,-0.016995389,-0.050080905,0.013580287,0.007909561,0.120594515,-3.207236801,-0.041652944,-0.033121381,-0.442088134,0.129812216,-0.000116119,-0.006596098,0.064972168,-0.066229663,-0.406431798
